Parent Title 2017,Hierarchy Level 2017,Parent Title 2018,Hierarchy Level 2018,Child Title 2017,Child Title 2018,Child Hierarchy Level 2017,Child Hierarchy Level 2018,Semantic Similarity Score
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter D—Recreational Equipment,Subchapter F —Special Provisions Applicable to Manufacturers Tax,3.Subchapter,3.Subchapter,0.7216748
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter D—Recreational Equipment,"Subchapter G —Exemptions, Registration, Etc.",3.Subchapter,3.Subchapter,0.7705914
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter E—Medical Devices,Subchapter A —Automotive and Related Items,3.Subchapter,3.Subchapter,0.79810864
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter E—Medical Devices,Subchapter B —Coal,3.Subchapter,3.Subchapter,0.76114625
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter E—Medical Devices,Subchapter C —Certain Vaccines,3.Subchapter,3.Subchapter,0.8162776
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter E—Medical Devices,Subchapter D —Recreational Equipment,3.Subchapter,3.Subchapter,0.86423546
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter E—Medical Devices,Subchapter E —Medical Devices,3.Subchapter,3.Subchapter,1.0
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter E—Medical Devices,Subchapter F —Special Provisions Applicable to Manufacturers Tax,3.Subchapter,3.Subchapter,0.716951
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter E—Medical Devices,"Subchapter G —Exemptions, Registration, Etc.",3.Subchapter,3.Subchapter,0.7133759
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter F—Special Provisions Applicable to   Manufacturers Tax,Subchapter A —Automotive and Related Items,3.Subchapter,3.Subchapter,0.7155493
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter F—Special Provisions Applicable to   Manufacturers Tax,Subchapter B —Coal,3.Subchapter,3.Subchapter,0.6899822
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter F—Special Provisions Applicable to   Manufacturers Tax,Subchapter C —Certain Vaccines,3.Subchapter,3.Subchapter,0.7579242
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter F—Special Provisions Applicable to   Manufacturers Tax,Subchapter D —Recreational Equipment,3.Subchapter,3.Subchapter,0.7216748
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter F—Special Provisions Applicable to   Manufacturers Tax,Subchapter E —Medical Devices,3.Subchapter,3.Subchapter,0.716951
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter F—Special Provisions Applicable to   Manufacturers Tax,Subchapter F —Special Provisions Applicable to Manufacturers Tax,3.Subchapter,3.Subchapter,0.9999999
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter F—Special Provisions Applicable to   Manufacturers Tax,"Subchapter G —Exemptions, Registration, Etc.",3.Subchapter,3.Subchapter,0.7797114
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,"Subchapter G—Exemptions, Registration, Etc.",Subchapter A —Automotive and Related Items,3.Subchapter,3.Subchapter,0.6999943
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,"Subchapter G—Exemptions, Registration, Etc.",Subchapter B —Coal,3.Subchapter,3.Subchapter,0.7265623
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,"Subchapter G—Exemptions, Registration, Etc.",Subchapter C —Certain Vaccines,3.Subchapter,3.Subchapter,0.76696885
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,"Subchapter G—Exemptions, Registration, Etc.",Subchapter D —Recreational Equipment,3.Subchapter,3.Subchapter,0.7705914
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,"Subchapter G—Exemptions, Registration, Etc.",Subchapter E —Medical Devices,3.Subchapter,3.Subchapter,0.7133759
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,"Subchapter G—Exemptions, Registration, Etc.",Subchapter F —Special Provisions Applicable to Manufacturers Tax,3.Subchapter,3.Subchapter,0.7797114
CHAPTER 32—MANUFACTURERS EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,"Subchapter G—Exemptions, Registration, Etc.","Subchapter G —Exemptions, Registration, Etc.",3.Subchapter,3.Subchapter,1.0
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter A—Harbor Maintenance Tax,Subchapter A —Automotive and Related Items,3.Subchapter,3.Subchapter,0.8003729
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter A—Harbor Maintenance Tax,Subchapter B —Coal,3.Subchapter,3.Subchapter,0.8236426
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter A—Harbor Maintenance Tax,Subchapter C —Certain Vaccines,3.Subchapter,3.Subchapter,0.80834585
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter A—Harbor Maintenance Tax,Subchapter D —Recreational Equipment,3.Subchapter,3.Subchapter,0.8012134
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter A—Harbor Maintenance Tax,Subchapter E —Medical Devices,3.Subchapter,3.Subchapter,0.757736
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter A—Harbor Maintenance Tax,Subchapter F —Special Provisions Applicable to Manufacturers Tax,3.Subchapter,3.Subchapter,0.7651078
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter A—Harbor Maintenance Tax,"Subchapter G —Exemptions, Registration, Etc.",3.Subchapter,3.Subchapter,0.76467866
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter B—Transportation by Water,Subchapter A —Automotive and Related Items,3.Subchapter,3.Subchapter,0.7595038
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter B—Transportation by Water,Subchapter B —Coal,3.Subchapter,3.Subchapter,0.85254407
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter B—Transportation by Water,Subchapter C —Certain Vaccines,3.Subchapter,3.Subchapter,0.78632975
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter B—Transportation by Water,Subchapter D —Recreational Equipment,3.Subchapter,3.Subchapter,0.79905665
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter B—Transportation by Water,Subchapter E —Medical Devices,3.Subchapter,3.Subchapter,0.75346595
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter B—Transportation by Water,Subchapter F —Special Provisions Applicable to Manufacturers Tax,3.Subchapter,3.Subchapter,0.67394614
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter B—Transportation by Water,"Subchapter G —Exemptions, Registration, Etc.",3.Subchapter,3.Subchapter,0.7204934
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter C—Repealed],Subchapter A —Automotive and Related Items,3.Subchapter,3.Subchapter,0.72961533
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter C—Repealed],Subchapter B —Coal,3.Subchapter,3.Subchapter,0.8015052
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter C—Repealed],Subchapter C —Certain Vaccines,3.Subchapter,3.Subchapter,0.85956067
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter C—Repealed],Subchapter D —Recreational Equipment,3.Subchapter,3.Subchapter,0.80455565
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter C—Repealed],Subchapter E —Medical Devices,3.Subchapter,3.Subchapter,0.7646898
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter C—Repealed],Subchapter F —Special Provisions Applicable to Manufacturers Tax,3.Subchapter,3.Subchapter,0.6956252
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter C—Repealed],"Subchapter G —Exemptions, Registration, Etc.",3.Subchapter,3.Subchapter,0.76084054
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter D—Tax on Use of Certain Vehicles,Subchapter A —Automotive and Related Items,3.Subchapter,3.Subchapter,0.7873682
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter D—Tax on Use of Certain Vehicles,Subchapter B —Coal,3.Subchapter,3.Subchapter,0.72205335
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter D—Tax on Use of Certain Vehicles,Subchapter C —Certain Vaccines,3.Subchapter,3.Subchapter,0.79449236
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter D—Tax on Use of Certain Vehicles,Subchapter D —Recreational Equipment,3.Subchapter,3.Subchapter,0.8252555
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter D—Tax on Use of Certain Vehicles,Subchapter E —Medical Devices,3.Subchapter,3.Subchapter,0.75469255
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter D—Tax on Use of Certain Vehicles,Subchapter F —Special Provisions Applicable to Manufacturers Tax,3.Subchapter,3.Subchapter,0.79199386
CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,2.Chapter,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,Subchapter D—Tax on Use of Certain Vehicles,"Subchapter G —Exemptions, Registration, Etc.",3.Subchapter,3.Subchapter,0.74849296
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter A—Repealed],Subchapter A —Repealed],3.Subchapter,3.Subchapter,1.0
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter A—Repealed],Subchapter B —Communications,3.Subchapter,3.Subchapter,0.7674242
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter A—Repealed],Subchapter C —Transportation by Air,3.Subchapter,3.Subchapter,0.7926152
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter A—Repealed],Subchapter D —Repealed],3.Subchapter,3.Subchapter,0.92875177
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter A—Repealed],Subchapter E —Special Provisions Applicable to Services and Facilities  Taxes,3.Subchapter,3.Subchapter,0.6563635
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter B—Communications,Subchapter A —Repealed],3.Subchapter,3.Subchapter,0.7674242
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter B—Communications,Subchapter B —Communications,3.Subchapter,3.Subchapter,1.0000002
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter B—Communications,Subchapter C —Transportation by Air,3.Subchapter,3.Subchapter,0.8215847
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter B—Communications,Subchapter D —Repealed],3.Subchapter,3.Subchapter,0.75821245
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter B—Communications,Subchapter E —Special Provisions Applicable to Services and Facilities  Taxes,3.Subchapter,3.Subchapter,0.6279366
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter C—Transportation by Air,Subchapter A —Repealed],3.Subchapter,3.Subchapter,0.7926152
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter C—Transportation by Air,Subchapter B —Communications,3.Subchapter,3.Subchapter,0.8215847
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter C—Transportation by Air,Subchapter C —Transportation by Air,3.Subchapter,3.Subchapter,1.0
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter C—Transportation by Air,Subchapter D —Repealed],3.Subchapter,3.Subchapter,0.7858006
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter C—Transportation by Air,Subchapter E —Special Provisions Applicable to Services and Facilities  Taxes,3.Subchapter,3.Subchapter,0.67288303
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter D—Repealed],Subchapter A —Repealed],3.Subchapter,3.Subchapter,0.92875177
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter D—Repealed],Subchapter B —Communications,3.Subchapter,3.Subchapter,0.75821245
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter D—Repealed],Subchapter C —Transportation by Air,3.Subchapter,3.Subchapter,0.7858006
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter D—Repealed],Subchapter D —Repealed],3.Subchapter,3.Subchapter,1.0
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter D—Repealed],Subchapter E —Special Provisions Applicable to Services and Facilities  Taxes,3.Subchapter,3.Subchapter,0.6409092
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter E—Special Provisions Applicable to   Services and Facilities Taxes,Subchapter A —Repealed],3.Subchapter,3.Subchapter,0.6563635
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter E—Special Provisions Applicable to   Services and Facilities Taxes,Subchapter B —Communications,3.Subchapter,3.Subchapter,0.6279366
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter E—Special Provisions Applicable to   Services and Facilities Taxes,Subchapter C —Transportation by Air,3.Subchapter,3.Subchapter,0.67288303
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter E—Special Provisions Applicable to   Services and Facilities Taxes,Subchapter D —Repealed],3.Subchapter,3.Subchapter,0.6409092
CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,Subchapter E—Special Provisions Applicable to   Services and Facilities Taxes,Subchapter E —Special Provisions Applicable to Services and Facilities  Taxes,3.Subchapter,3.Subchapter,0.99999994
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,1.0
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.767555
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.7973255
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,0.7492753
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.78659546
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,0.8523968
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,Subchapter G—Breweries,3.Subchapter,3.Subchapter,0.78933454
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.7868303
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.7448014
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter A—Gallonage and Occupational   Taxes,"Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.80968785
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,0.767555
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.99999994
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.8807054
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,0.83547246
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.8382282
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,0.83748513
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,Subchapter G—Breweries,3.Subchapter,3.Subchapter,0.77577245
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.7879424
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.7105244
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter B—Qualification Requirements for   Distilled Spirits Plants,"Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.81023693
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,0.7973255
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.8807054
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,1.0000002
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,0.8852966
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.844833
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,0.8687129
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,Subchapter G—Breweries,3.Subchapter,3.Subchapter,0.8494004
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.84625053
